Product ID,Title,Handle,Frontend URL,Backend URL,Image URL
6708251951286,11 O CLOCK ROOIBOS TAGLES 80'S,11 O CLOCK ROOIBOS TAGLES 80'S,https://spar-tdmc-test-store.myshopify.com/products/beef-mince80-20-1kg-pack-class-a,https://spar-tdmc-test-store.myshopify.com/admin/products/6218329489590,https://product.spar.net/image/6001008694295?clientId=cc3b9dd9-1b29-409d-9920-035124c65392&h=b4888e28913e5641d9459d1e9de1fbbed06ecbb733429e7d771e17fc93c38371&width=400&height=400&angle=TopLeft&failover=true&format=jpeg
6708563607734,3M NEXCARE BARBIE PLASTERS SENSITIVE 12'S,3M NEXCARE BARBIE PLASTERS SENSITIVE 12'S,https://spar-tdmc-test-store.myshopify.com/products/5449000010049,https://spar-tdmc-test-store.myshopify.com/admin/products/6218456531126,https://product.spar.net/image/6001008694295?clientId=cc3b9dd9-1b29-409d-9920-035124c65392&h=b4888e28913e5641d9459d1e9de1fbbed06ecbb733429e7d771e17fc93c38371&width=400&height=400&angle=TopLeft&failover=true&format=jpeg
